t_s,speed_ref_rpm,speed_ref_rad_s,torque_ref_Nm
6.1868474660546,393.653735055193,41.2233227369193,16.8687971418414
6.1918449195813,394.5882411982,41.3211839913728,16.8155969858077
6.196842373108,395.522737076922,41.4190441709529,16.8504437720497
6.2018398266347,396.457212160127,41.5169021728315,16.9739074718272
6.2068372801614,397.391655918016,41.6147568943308,17.1853176412568
6.2118347336881,398.326057821655,41.7126072328631,17.4825216293288
6.2168321872148,399.260407343828,41.8104520860213,17.8616993181803
6.2218296407415,400.194693960479,41.9082903517286,18.3172711592792
6.2268270942682,401.128907149848,42.0061209281488,18.8419639851932
6.2318245477949,402.063036393332,42.1039427137766,19.4270846115601
6.2368220013216,402.997071176633,42.2017546075572,20.2413076510805
6.2418194548483,403.931000989474,42.2995555088568,21.3533812764016
6.246816908375,404.86481532588,42.3973443174925,22.3842177121107
6.2518143619017,405.798503685621,42.4951199338826,23.3370325306353
6.2568118154284,406.732055574203,42.5928812590464,24.207526320963
6.2618092689551,407.66546050259,42.6906271945746,24.9957407045837
6.2668067224818,408.598707989208,42.7883566428392,25.7078725954487
6.2718041760085,409.531787559082,42.8860685069036,26.3549151445387
6.2768016295352,410.464688744704,42.9837616906128,26.9505390286081
6.2817990830619,411.397401086888,43.0814350986834,27.5091507081585
6.2867965365886,412.329914135061,43.1790876367339,28.0444536743844
6.2917939901153,413.262217446971,43.2767182112544,28.5685500739399
6.296791443642,414.194300590129,43.3743257297571,29.0914932042661
6.3017888971687,415.126153142377,43.4719091008361,29.6211648847919
6.3067863506954,416.057764691317,43.5694672341078,30.1633609252751
6.3117838042221,416.989124835459,43.6669990403305,30.721994332456
6.3167812577488,417.920223184795,43.7645034314653,31.2993538749855
6.3217787112755,418.851049361084,43.8619793207052,31.8963784909553
6.3267761648022,419.781592997855,43.959425622476,32.5129242714518
6.3317736183289,420.71184374184,44.0568412525861,33.1480112616759
6.3367710718556,421.641791252403,44.1542251281663,33.8000436709808
6.3417685253823,422.571425202969,44.2515761678206,34.4670007720535
6.346765978909,423.500735280745,44.3488932915955,35.1465979110589
6.3517634324357,424.429711187288,44.4461754210407,35.8364183715407
6.3567608859624,425.358342639368,44.543421479299,36.5340177169789
6.3617583394891,426.286619368682,44.640630391076,37.237002860193
6.3667557930158,427.214531123287,44.7378010827909,37.9430885105181
6.3717532465425,428.142067667317,44.8349324825462,38.6501338181749
6.3767507000692,429.06921878155,44.9320235201877,39.3561619360589
6.3817481535959,429.995974264278,45.0290731273947,40.0593648003905
6.3867456071226,430.922323930726,45.1260802376203,40.7580946201985
6.3917430606493,431.848257615063,45.2230437863011,41.4508421949517
6.396740514176,432.773765168969,45.3199627107076,42.1361998777653
6.4017379677027,433.69883646393,45.4168359501841,42.8128029428455
6.4067354212294,434.623461390663,45.5136624460891,43.4792353965246
6.4117328747561,435.547629858829,45.6104411417648,44.1338704817006
6.4167303282828,436.471331799618,45.7071709828077,44.7745814175339
6.4217277818095,437.394557164025,45.8038509168888,45.3981761812006
6.4267252353362,438.317295924575,45.900479893933,45.9992033212089
6.4317226888629,439.239538075032,45.9970568660899,46.5672106014901
6.4367201423896,440.161273630976,46.0935807877933,47.0798621808888
6.4417175959163,441.082492631236,46.1900506159122,47.4839413952116
6.446715049443,442.003185136171,46.2864653095695,47.6382744287573
6.4517125029697,442.92334123025,46.3828238304133,47.1433916394537
6.4567099564964,443.84295102148,46.4791251425565,45.2136374216246
6.4617074100231,444.762004641692,46.575368212607,44.2481514421713
6.4667048635498,445.680492247116,46.6715520097274,44.3482078015305
6.4717023170765,446.598404019241,46.7676755057258,43.3583797890889
6.4766997706032,447.515730164241,46.8637376749951,41.601533309078
6.4816972241299,448.432460914699,46.9597374946937,39.9415789820884
6.4866946776566,449.348586528457,47.0556739446253,38.6348115753009
6.4916921311833,450.264097290913,47.1515460074791,37.7464971152269
6.49668958471,451.178983513299,47.2473526686497,37.2564566381896
6.5016870382367,452.093235534401,47.3430929164171,37.0950660332114
6.5066844917634,453.006843721424,47.4387657420375,37.1689697617985
6.5116819452901,453.919798468555,47.5343701395924,37.3839999829203
6.5166793988168,454.832090198971,47.6299051061992,37.6625740665191
6.5216768523435,455.74370936484,47.7253696420114,37.9534753591645
6.5266743058702,456.654646447322,47.8207627502184,38.2327110037868
6.5316717593969,457.564891957142,47.9160834371054,38.4950253818279
6.5366692129236,458.474436434876,48.0113307120842,38.7406657644778
6.5416666664503,459.383270452102,48.1065035878125,38.9664113960824
6.546664119977,460.29138461025,48.2016010800745,39.1652727990597
6.5516615735037,461.19876954261,48.2966222079905,39.3308010813056
6.5566590270304,462.105415913475,48.3915659939276,39.4601526829139
6.5616564805571,463.011314418709,48.486431463559,39.5540479817093
6.5666539340838,463.91645578719,48.581217646015,39.6150077235425
6.5716513876105,464.82083077994,48.6759235737921,39.6455923203059
6.5766488411372,465.724430190419,48.7705482827838,39.6474042143978
6.5816462946639,466.627244845672,48.8650908124003,39.6208385579465
6.5866437481906,467.529265606899,48.9595502056289,39.5652947948364
6.5916412017173,468.430483368312,49.0539255089135,39.4795753114298
6.596638655244,469.33088905914,49.1482157723653,39.3622914042102
6.6016361087707,470.23047364277,49.2424200496725,39.2121848118877
6.6066335622974,471.129228117898,49.3365373982206,39.0283358137579
6.6116310158241,472.027143518236,49.4305668790621,38.8102672673336
6.6166284693508,472.924210913088,49.5245075569769,38.5579721453552
6.6216259228775,473.820421407929,49.6183585005324,38.27189544098
6.6266233764042,474.715766144686,49.7121187821132,37.9528958781136
6.6316208299309,475.610236301451,49.8057874778915,37.6022042711464
6.6366182834576,476.503823093349,49.8993636679172,37.2213873867979
6.6416157369843,477.396517772816,49.9928464361476,36.8123204530423
6.646613190511,478.288311630179,50.0862348705079,36.3771681961336
6.6516106440377,479.179195992795,50.1795280628009,35.9183728769091
6.6566080975644,480.069162227342,50.2727251089474,35.4386474967716
6.6616055510911,480.958201737528,50.3658251087459,34.9409725346537
6.6666030046178,481.846305966674,50.4588271661427,34.4285948645393
6.6716004581445,482.73346639771,50.5517303892327,33.9050276453162
6.6765979116712,483.619674551458,50.6445338900782,33.3740498674498
6.6815953651979,484.504921989497,50.73723678501,32.8397037877078
6.6865928187246,485.38920031302,50.8298381945069,32.306287633197
6.6915902722513,486.272501163404,50.9223372432561,31.778339668754
6.696587725778,487.1548162225,51.014733060183,31.2606080191286
6.7015851793047,488.03613721263,51.1070247784513,30.7579987578069
6.7065826328314,488.91645589774,51.1992115355832,30.275493297082
6.7115800863581,489.795764082532,51.2912924733694,29.8180261400993
6.7165775398848,490.674053613331,51.3832667379588,29.3903171320714
6.7215749934115,491.551316378657,51.4751334799194,28.9966598733127
6.7265724469382,492.427544308651,51.5668918541773,28.6406799602574
6.7315699004649,493.302729376222,51.6585410201377,28.325090435304
6.7365673539916,494.176863596187,51.7500801415942,28.0514815738532
6.7415648075183,495.049939026994,51.8415083869094,27.820181777224
6.746562261045,495.921947769574,51.9328249288944,27.3061839570042
6.7515597145717,496.792881968485,52.0240289449298,26.9604367647308
6.7565571680984,497.662733811343,52.1151196169043,26.7916858317659
6.7615546216251,498.53149552997,52.2060961313362,26.7957590436274
6.7665520751518,499.399159400389,52.2969576793727,26.9576982509338
6.7715495286785,500.265717742542,52.3877034567598,27.2536411928311
6.7765469822052,501.131162920288,52.4783326638428,27.6522964608027
6.7815444357319,501.995487343125,52.5688445057463,28.1162454945883
6.7865418892586,502.858683465042,52.6592381922538,28.6038086682758
6.7915393427853,503.720743784809,52.7495129378381,28.2786296379103
6.796536796312,504.581660846545,52.8396679617214,28.518618593668
6.8015342498387,505.441427240584,52.9297024879653,29.3125045457911
6.8065317033654,506.300035602038,53.0196157453204,30.0035623116178
6.8115291568921,507.15747861252,53.1094069674072,30.5758357513447
6.8165266104188,508.013748999283,53.1990753926252,31.0142579299881
6.8215240639455,508.868839536366,53.2886202642736,31.3093921819295
6.8265215174722,509.722743043448,53.3780408304312,31.4592764726943
6.8315189709989,510.575452387859,53.467336344166,31.4692714947291
6.8365164245256,511.426960483138,53.5565060633861,31.3507305032941
6.8415138780523,512.277260289903,53.6455492509289,31.1191621585692
6.846511331579,513.126344816132,53.7344651745915,30.7923634448877
6.8515087851057,513.974207116304,53.8232531070406,30.3888056458041
6.8565062386324,514.820840293979,53.911912326083,29.926398432026
6.8615036921591,515.666237498649,54.0004421143348,29.4216488748327
6.8665011456858,516.510391928598,54.0888417595223,28.8891700512363
6.8714985992125,517.353296830048,54.1771105543913,28.3414664301681
6.8764960527392,518.194945496871,54.2652477966777,27.788918112051
6.8814935062659,519.035331271732,54.3532527892272,27.2398933576631
6.8864909597926,519.874447544948,54.4411248398754,26.7009320792765
6.8914884133193,520.712287756206,54.5288632616278,26.1769580712824
6.896485866846,521.54884539313,54.6164673725099,25.671492379777
6.9014833203727,522.384113992712,54.7039364957173,25.1868529180402
6.9064807738994,523.21808714017,54.7912699594954,24.7243352843317
6.9114782274261,524.050758470665,54.87846709732,24.2843761850578
6.9164756809528,524.882121667581,54.9655272477165,23.8667037385949
6.9214731344795,525.712170464536,55.052449754471,23.4704786492129
6.9264705880062,526.540898643368,55.1392339664191,23.0944278815672
6.9314680415329,527.368300036437,55.2258792376869,22.7369696533702
6.9364654950596,528.194368525184,55.3123849275406,22.3963267797546
6.9414629485863,529.019098040711,55.3987504004466,22.0706253785832
6.946460402113,529.84248256435,55.4849750261314,21.7579773502498
6.9514578556397,530.664516126805,55.5710581794918,21.4565469323202
6.9564553091664,531.485192808724,55.6569992406548,21.1646030493105
6.9614527626931,532.304506741563,55.7427975950677,20.8805596939887
6.9664502162198,533.122452105859,55.8284526333182,20.6030063079001
6.9714476697465,533.939023133246,55.9139637513439,20.3307294869695
6.9764451232732,534.754214105301,55.9993303503132,20.0627267296471
6.9814425767999,535.568019353832,56.0845518366545,19.7982126069027
6.9864400303266,536.380433261168,56.1696276220865,19.5366176854115
6.9914374838533,537.191450260443,56.2545571236485,19.2775807035018
6.99643493738,538.001064835025,56.33933976364,19.0209347548535
7.0014323909067,538.809271518512,56.4239749696209,18.7666884799964
7.0064298444334,539.616064896457,56.5084621745914,18.5150034377308
7.0114272979601,540.421439603497,56.5928008166922,18.2661689051955
7.0164247514868,541.225390326511,56.6769903395345,18.0205753387979
7.0214222050135,542.027911802035,56.7610301919297,17.7786876267744
7.0264196585402,542.828998818273,56.8449198280997,17.5410191175691
7.0314171120669,543.628646213948,56.9286587075568,17.3081072161724
7.0364145655936,544.42684887859,57.0122462951339,17.0804911490544
7.0414120191203,545.223601753106,57.0956820610442,16.8586923037141
7.046409472647,546.018899828927,57.1789654807912,16.6431973787751
7.0514069261737,546.81273814886,57.2620960352592,16.4344444354142
7.0564043797004,547.605111806234,57.3450732106227,16.2328118251023
7.0614018332271,548.396015946044,57.4278964984668,16.0386098867276
7.0663992867538,549.185445764092,57.5105653956969,15.8520752484112
7.0713967402805,549.973396506985,57.593079404539,15.6733675394941
7.0763941938072,550.75986347271,57.6754380325995,15.5025683022742
7.0813916473339,551.54484201035,57.7576407928353,15.339681892784
7.0863891008606,552.328327519505,57.8396872034938,15.1846381657524
7.0913865543873,553.110315451728,57.9215767882627,15.0372967462433
7.096384007914,553.890801309094,58.0033090761205,14.8974526966959
7.1013814614407,554.669780644483,58.0848836013657,14.7648433925793
7.1063789149674,555.447249062442,58.1662999037076,14.6391564145437
7.1113763684941,556.223202218325,58.247557528176,14.5200382589807
7.1163738220208,556.99763581829,58.3286560251208,14.4071036569974
7.1213712755475,557.770545619592,58.4095949502427,14.2999452763144
7.1263687290742,558.541927430576,58.4903738645927,14.1981435679875
7.1313661826009,559.311777110394,58.5709923345422,14.1012765094797
7.1363636361276,560.080090568718,58.651449931753,14.0089289913599
7.1413610896543,560.846863766887,58.7317462332976,13.9207015993615
7.146358543181,561.612092716471,58.8118808215085,13.8362185579909
7.1513559967077,562.375773480134,58.8918532840689,13.7551346287597
7.1563534502344,563.137902170773,58.9716632139223,13.6771407894349
7.1613509037611,563.898474952951,59.0513102094227,13.6019685679461
7.1663483572878,564.657488040603,59.1307938740942,13.5293929532573
7.1713458108145,565.41493769933,59.2101138168715,13.4592338626651
7.1763432643412,566.170820244966,59.2892696519498,13.3913561954133
7.1813407178679,566.925132043578,59.3682609987843,13.3256685584843
7.1863381713946,567.677869511463,59.4470874820905,13.2621207914274
7.1913356249213,568.429029116012,59.5257487319347,13.200700456001
7.196333078448,569.178607374562,59.6042443836131,13.1414284826129
7.2013305319747,569.926600854108,59.6825740776223,13.0843541830119
7.2063279855014,570.673006172737,59.7607374598091,13.0295498433309
7.2113254390281,571.417819997907,59.8387341811907,12.9771051092399
7.2163228925548,572.16103904731,59.9165638980444,12.9271213650803
7.2213203460815,572.902660088581,59.9942262718779,12.8797062881451
7.2263177996082,573.642679939301,60.071720969429,12.8349687396247
7.2313152531349,574.381095466422,60.1490476626056,12.7930141264814
7.2363127066616,575.117903586553,60.2262060285159,12.7539403420222
7.2413101601883,575.853101266537,60.3031957495284,12.7178343647207
7.246307613715,576.586685522013,60.3800165131215,12.6847695684486
7.2513050672417,577.31865341799,60.4566680119436,12.6548037718585
7.2563025207684,578.049002069136,60.5331499438436,12.6279780289861
7.2612999742951,578.777728638916,60.6094620117802,12.6043161430946
7.2662974278218,579.504830340166,60.6856039238822,12.583824865407
7.2712948813485,580.230304434806,60.7615753934185,12.566494722111
7.2762923348752,580.95414823269,60.8373761386778,12.5523013995002
7.2812897884019,581.67635909362,60.9130058831792,12.5412076039642
7.2862872419286,582.396934425332,60.9884643554613,12.5331653030673
7.2912846954553,583.115871684359,61.063751289173,12.528118250323
7.296282148982,583.833168374882,61.1388664229528,12.5260046887133
7.3012796025087,584.548822050456,61.2138095006094,12.5267601312958
7.3062770560354,585.262830312282,61.2885802709411,12.5303201174658
7.3112745095621,585.975190809496,61.3631784877663,12.5366228529143
7.3162719630888,586.685901238886,61.437603909893,12.5456116472993
7.3212694166155,587.39495934546,61.5118563011791,12.5572370782867
7.3262668701422,588.102362921877,61.5859354304722,12.5714588237015
7.3312643236689,588.808109808155,61.6598410715797,12.5882471204487
7.3362617771956,589.512197891389,61.7335730032386,12.6075838247033
7.3412592307223,590.214625106034,61.8071310091457,12.6294630654324
7.346256684249,590.915389433909,61.8805148779573,12.653891499434
7.3512541377757,591.614488903905,61.9537244032596,12.6808881914965
7.3562515913024,592.31192159084,62.0267593834479,12.7104841560896
7.3612490448291,593.007685616897,62.0996196218776,12.7427216078472
7.3662464983558,593.701779150754,62.1723049267733,12.7776529750852
7.3712439518825,594.394200407021,62.2448151111692,12.8153397379517
7.3762414054092,595.084947647091,62.3171499929989,12.8558511526847
7.3812388589359,595.774019177713,62.3893093949455,12.8992629235417
7.3862363124626,596.461413351847,62.4612931445315,12.9456558820675
7.3912337659893,597.14712856838,62.5331010740888,12.9951147257738
7.396231219516,597.831163271267,62.6047330206684,13.0477268636683
7.4012286730427,598.513515950673,62.6761888261611,13.1035814064055
7.4062261265694,599.194185140969,62.7474683370864,13.1627683293138
7.4112235800961,599.873169422165,62.8185714047433,13.2253778290587
7.4162210336228,600.550467419624,62.8894978851802,13.2914998818978
7.4212184871495,601.226077802338,62.9602476390143,13.3612240058522
7.4262159406762,601.899999284939,63.0308205316422,13.4346392188792
7.4312133942029,602.572230625404,63.1012164329994,13.5118341767808
7.4362108477296,603.242770627346,63.1714352178007,13.5928974720758
7.4412083012563,603.911618136862,63.2414767652097,13.677918065521
7.446205754783,604.578772044828,63.311340959079,13.7669858241225
7.4512032083097,605.244231285462,63.3810276878003,13.8601921317136
7.4562006618364,605.907994837186,63.4505368443942,13.9576305437309
7.4611981153631,606.570061720905,63.5198683263301,14.0593974541887
7.4661955688898,607.230431000579,63.5890220355861,14.1655927482744
7.4711930224165,607.889101784087,63.6579978787395,14.2763204143128
7.4761904759432,608.546073221213,63.726795766756,14.3916890949
7.4811879294699,609.201344504513,63.7954156150801,14.5118125614077
7.4861853829966,609.854914869311,63.8638573436352,14.6368100983872
7.4911828365233,610.506783592551,63.9321208767031,14.7668067919409
7.49618029005,611.15694999366,64.0002061430143,14.9019337193537
7.5011777435767,611.805413433973,64.0681130756879,15.0423280405836
7.5061751971034,612.452173315871,64.1358416121414,15.1881329975858
7.5111726506301,613.097229083356,64.203391694151,14.8259160308776
7.5161701041568,613.740580222052,64.2707632678512,14.588484427993
7.5211675576835,614.382226258629,64.3379562836751,14.4375959820377
7.5261650112102,615.022166759656,64.4049706962337,14.3654163166945
7.5311624647369,615.660401333608,64.4718064645269,14.3717739698879
7.5361599182636,616.296929628575,64.5384635517026,14.4574429801988
7.5411573717903,616.931751333117,64.6049419251469,14.6222886728765
7.546154825317,617.564866175981,64.6712415564542,14.8647882880834
7.5511522788437,618.196273925239,64.7373624213371,15.1819048827577
7.5561497323704,618.825974389146,64.8033044997162,15.5690718000669
7.5611471858971,619.453967414997,64.8690677756002,16.0202765492977
7.5661446394238,620.080252889699,64.934652237146,16.5282831639587
7.5711420929505,620.704830738908,65.0000578765683,17.0850166407433
7.5761395464772,621.327700926743,65.0652846901098,17.8575947237128
7.5811370000039,621.948863456363,65.1303326781011,18.9111327047173
7.5861344535306,622.568318369101,65.1952018448706,19.8711466278984
7.5911319070573,623.186065744754,65.2598921987748,20.7542077266686
7.596129360584,623.802105700435,65.3244037520777,21.5622942337894
7.6011268141107,624.416438391434,65.388736521041,22.2990870727386
7.6061242676374,625.029064010927,65.4528905258944,22.973149634478
7.6111217211641,625.639982788261,65.5168657906548,23.596861009908
7.6161191746908,626.249194991244,65.5806623433672,24.1843621698648
7.6211166282175,626.856700923279,65.6442802158036,24.7497187036095
7.6261140817442,627.462500925083,65.707719443644,25.3056603379662
7.6311115352709,628.066595374114,65.7709800664156,25.8628979668808
7.6361089887976,628.668984683136,65.8340621273431,26.4298864814182
7.6411064423243,629.269669301655,65.8969656734986,27.0128799058777
7.646103895851,629.86864971477,65.9596907556815,27.6161506211468
7.6511013493777,630.465926443172,66.0222374284184,28.2422821128891
7.6560988029044,631.061500042285,66.0846057498732,28.8924785372003
7.6610962564311,631.655371103699,66.1467957819972,29.5668592817522
7.6660937099578,632.247540253164,66.2088075903185,30.264722844192
7.6710911634845,632.838008151446,66.2706412440326,30.9847739053782
7.6760886170112,633.426775493183,66.3322968158819,31.7253127340421
7.6810860705379,634.013843007747,66.3937743822457,32.4843888006402
7.6860835240646,634.599211458665,66.4550740230806,33.2599218465583
7.6910809775913,635.182881643048,66.5161958218598,34.0497943099245
7.696078431118,635.764854391019,66.5771398655136,34.8519192655539
7.7010758846447,636.345130566855,66.637906244549,35.6642880413959
7.7060733381714,636.923711067273,66.6984950528698,36.4850014779861
7.7110707916981,637.500596822571,66.7589063878966,37.3122884439663
7.7160682452248,638.075788794909,66.8191403503866,38.1445147246138
7.7210656987515,638.649287979456,66.8791970445537,38.9801848174573
7.7260631522782,639.221095403244,66.9390765779484,39.8179385082997
7.7310606058049,639.791212125453,66.9987790614878,40.6565433988117
7.7360580593316,640.359639237124,67.0583046094253,41.4948837741152
7.7410555128583,640.926377860012,67.117653339231,42.3319452643514
7.746052966385,641.491429148307,67.1768253717713,43.1667934527463
7.7510504199117,642.054794286625,67.2358208310989,43.9985424432615
7.7560478734384,642.616474490584,67.294639844513,44.826305374498
7.7610453269651,643.176471005939,67.3532825424689,45.6491104499373
7.7660427804918,643.734785109735,67.4117490586983,46.4657470294163
7.7710402340185,644.291418108293,67.4700395299988,47.2744599553689
7.7760376875452,644.846371338362,67.5281540963544,48.0722878957499
7.7810351410719,645.399646165966,67.586092900815,48.8534878802537
7.7860325945986,645.951243987273,67.6438560895868,49.6053554423205
7.7910300481253,646.501166227151,67.7014438118817,50.2956763356799
7.796027501652,647.049414339174,67.7588562199176,50.8295667736492
7.8010249551787,647.595989806768,67.8160934690384,50.8825719296676
7.8060224087054,648.140894140915,67.8731557174739,49.3672464978293
7.8110198622321,648.684128881013,67.9300431264295,48.2963192607269
7.8160173157588,649.225695595452,67.9867558601465,49.1674677626659
7.8210147692855,649.765595879317,68.0432940856619,48.3928735396118
7.8260122228122,650.303831355823,68.0996579729583,46.0613657919304
7.8310096763389,650.840403676027,68.155847694934,44.0087739473163
7.8360071298656,651.375314517393,68.2118634272528,42.435401826763
7.8410045833923,651.908565585232,68.2677053484941,41.3455733836026
7.846002036919,652.440158610397,68.3233736399127,40.6899360071631
7.8509994904457,652.970095351585,68.3788684856789,40.3882820064903
7.8559969439724,653.498377592468,68.4341900725782,40.3515900654933
7.8609943974991,654.025007143985,68.4893385902518,40.4990612679732
7.8659918510258,654.549985842334,68.544314230986,40.7671346835673
7.8709893045525,655.073315548973,68.5991171897121,41.1098862065778
7.8759867580792,655.594998150909,68.6537476640369,41.4939431692527
7.8809842116059,656.115035560978,68.7082058542724,41.8931686194996
7.8859816651326,656.633429716131,68.7624919632555,42.2864314341345
7.8909791186593,657.150182578577,68.8166061964683,42.6578615557782
7.895976572186,657.665296134351,68.8705487618878,42.9972166266006
7.9009740257127,658.178772394172,68.924319870076,43.2990654308278
7.9059714792394,658.690613392871,68.97791973412,43.5611095756575
7.9109689327661,659.200821188816,69.0313485695714,43.7825142936851
7.9159663862928,659.709397864199,69.0846065944771,43.9627888783648
7.9209638398195,660.216345524463,69.1376940293185,44.101281339505
7.9259612933462,660.721666298015,69.1906110969817,44.1970979594336
7.9309587468729,661.225362336223,69.2433580227576,44.2492234756909
7.9359562003996,661.727435813421,69.2959350343418,44.0881471913742
7.9409536539263,662.227888926329,69.3483423617744,43.8358209605109
7.945951107453,662.726723893485,69.4005802373801,43.5393922768676
7.9509485609797,663.223942956102,69.4526488958582,43.2292528907337
7.9559460145064,663.71954837692,69.5045485741623,42.9244756309821
7.9609434680331,664.213542439923,69.5562795114704,42.6352256555707
7.9659409215598,664.705927450906,69.6078419492452,42.3662817078156
7.9709383750865,665.196705736622,69.6592361311434,42.1198063649907
7.9759358286132,665.685879645061,69.7104623030461,41.8970032353497
7.9809332821399,666.173451544597,69.7615207129687,41.6989280405486
7.9859307356666,666.659423824268,69.8124116110909,42.0348563811071
7.9909281891933,667.143798893206,69.8631352496961,42.3554420814068
7.99592564272,667.626579180923,69.9136918832024,42.6665815275824
8.0009230962467,668.107767136162,69.9640817680415,42.9285574475934
8.0059205497734,668.587365228332,70.0143051628095,43.1051257745249
8.0109180033001,669.065375945504,70.0643623280562,43.1773547507979
8.0159154568268,669.541801794974,70.1142535263455,43.1421808413616
8.0209129103535,670.016645303277,70.163979022255,43.0056253670459
8.0259103638802,670.489909016173,70.2135390823766,42.7768266709154
8.0309078174069,670.961595496649,70.2629339751053,42.4646879198698
8.0359052709336,671.431707327784,70.3121639709406,42.0765884151493
8.0409027244603,671.900247109303,70.3612293421251,41.6182011194845
8.045900177987,672.367217460166,70.4101303629156,40.8677393025591
8.0508976315137,672.832621015979,70.4588673093122,40.0187636019503
8.0558950850404,673.296460430433,70.5074404592086,39.1312164075295
8.0608925385671,673.758738374727,70.5558500923323,38.2279232824451
8.0658899920938,674.21945753671,70.6040964901541,37.3297366797379
8.0708874456205,674.678620621452,70.6521799359483,36.4501591594196
8.0758848991472,675.136230350672,70.7001007147326,35.5970502166876
8.0808823526739,675.592289462738,70.7478591132682,34.7749362775725
8.0858798062006,676.046800711803,70.7954554199695,33.9866677336166
8.0908772597273,676.499766868959,70.8428899250243,33.2344227595348
8.095874713254,676.951190720221,70.8901629201837,32.5202509927327
8.1008721667807,677.401075068254,70.9372746989418,31.8463194312426
8.1058696203074,677.849422730648,70.9842255563562,31.214966319683
8.1108670738341,678.296236540207,71.0310157890773,30.6286256106333
8.1158645273608,678.741519345234,71.0776456953787,30.0896591811934
8.1208619808875,679.185274008961,71.1241155750974,29.6001243567155
8.1258594344142,679.627503409255,71.1704257296029,29.1615068659602
8.1308568879409,680.068210437764,71.2165764617078,28.7744582793615
8.1358543414676,680.507398001347,71.262568075818,28.091876626782
8.1408517949943,680.945069020932,71.3084008778118,27.5859930558965
8.145849248521,681.381226430932,71.3540751749806,27.2720442381409
8.1508467020477,681.815873179829,71.3995912760887,27.1540419147102
8.1558441555744,682.249012229309,71.444949491283,27.224235891739
8.1608416091011,682.680646554834,71.4901501321533,27.4652033286267
8.1658390626278,683.110779144784,71.5351935116418,27.852617295724
8.1708365161545,683.539413000455,71.5800799440437,28.3572303242336
8.1758339696812,683.966551136348,71.6248097450367,28.7266272356164
8.1808314232079,684.392196578732,71.6693832315309,28.4169887107359
8.1858288767346,684.81635236708,71.7138007218192,29.6403369383401
8.1908263302613,685.239021552632,71.7580625354269,30.8045958543092
8.195823783788,685.660207199262,71.8021689932019,31.8554709505806
8.2008212373147,686.079912381747,71.8461204171342,32.7464782977977
8.2058186908414,686.498140187209,71.8899171305064,33.4451191295722
8.2108161443681,686.914893714253,71.9335594578036,33.9352713885583
8.2158135978948,687.330176072674,71.977047724683,34.2163944143274
8.2208110514215,687.743990382892,72.0203822579141,34.3006437769263
8.2258085049482,688.156339777382,72.0635633855288,34.2090592640151
8.2308059584749,688.567227398089,72.1065914365509,33.9677393004139
8.2358034120016,688.976656399015,72.1494667412668,33.6045495669769
8.2408008655283,689.384629942774,72.1921896308645,33.1465836175049
8.245798319055,689.791151204035,72.2347604377947,32.6183686486326
8.2507957725817,690.196223366365,72.2771794954398,32.0407022934382
8.2557932261084,690.599849623378,72.319447138234,31.4300035536551
8.2607906796351,691.002033178735,72.3615637016641,30.7981397098956
8.2657881331618,691.402777245567,72.4035295222084,30.1528066594423
8.2707855866885,691.802085046479,72.4453449373373,29.4986012934523
8.2757830402152,692.199959812401,72.4870102853929,28.8388021846887
8.2807804937419,692.596404784594,72.5285259057995,28.1775117834071
8.2857779472686,692.99142321236,72.5698921388228,27.5213966034857
8.2907754007953,693.385018353894,72.6111093256606,26.8802008051216
8.295772854322,693.777193476008,72.6521778084123,26.2657309804097
8.3007703078487,694.167951853545,72.6930979300191,25.6897924738368
8.3057677613754,694.557296769966,72.7338700343237,25.1620022657259
8.3107652149021,694.945231516475,72.7744944659806,24.688265166434
8.3157626684288,695.33175939232,72.8149715704859,24.2702288190464
8.3207601219555,695.71688370478,72.8553016941773,23.9055983927598
8.3257575754822,696.10060776774,72.8954851840841,23.5889795200467
8.3307550290089,696.482934903121,72.9355223880768,23.3129160536902
8.3357524825356,696.863868440307,72.9754136548077,23.0688939026153
8.3407499360623,697.243411714996,73.0151593335905,22.8481934894049
8.345747389589,697.621568070638,73.0547597745503,22.6425462036326
8.3507448431157,697.998340856996,73.0942153284735,22.4445892909256
8.3557422966424,698.373733430437,73.1335263468379,22.2481367628985
8.3607397501691,698.747749153353,73.1726931817525,22.0482989340747
8.3657372036958,699.120391395601,73.211716186108,21.8414895612286
8.3707346572225,699.491663532205,73.250595713336,21.6253571694666
8.3757321107492,699.861568944503,73.2893321175293,21.3986693097177
8.3807295642759,700.230111019288,73.327925753352,21.1611696607378
8.3857270178026,700.597293149952,73.3663769761595,20.9134210715883
8.3907244713293,700.96311873477,73.4046861418181,20.6566435805068
8.395721924856,701.327591176896,73.4428536067054,20.392554421048
8.4007193783827,701.690713886083,73.4808797278899,20.1232159141374
8.4057168319094,702.052490276394,73.5187648628914,19.8508961376655
8.4107142854361,702.412923766483,73.5565093697103,19.5779460338882
8.4157117389628,702.772017780742,73.5941136069485,19.3066951866909
8.4207091924895,703.129775747586,73.6315779336285,19.0393670666318
8.4257066460162,703.486201100019,73.6689027092537,18.7780132881598
8.4307040995429,703.841297275641,73.7060882938087,18.5244654752478
8.4357015530696,704.195067716354,73.7431350477289,18.2803027316555
8.4406990065963,704.547515868082,73.7800433318702,18.0468324359914
8.445696460123,704.898645180478,73.8168135074796,17.8250820704268
8.4506939136497,705.248459107503,73.8534459362551,17.6157999698602
